height_m,temperature_K,specific_humidity_kgkg,pressure_hPa,refractivity_N,modified_refractivity_M
35.583417085427136,298.8453477752844,0.01615834955758188,1008.29658048476,370.1549499566747,375.7415464390868
35.78417085427135,298.84518302890666,0.01615773744179488,1008.2734455386071,370.14265671085616,375.76077153497675
35.984924623115575,298.84501964297567,0.016157130380752834,1008.2503111232759,370.130395203458,375.78002836928715
36.1856783919598,298.8448575988668,0.016156528305255907,1008.2271772387542,370.11816500299915,375.7993165105368
36.38643216080402,298.8446968783105,0.01615593114742356,1008.2040438850299,370.1059656862205,375.81863553546674
36.587185929648236,298.84453746338363,0.016155338840662375,1008.1809110620908,370.0937968378847,375.8379850288395
36.78793969849246,298.84437933650116,0.01615475131963484,1008.1577787699248,370.08165805058144,375.85736458324476
36.98869346733668,298.8442224804078,0.016154168520229065,1008.1346470085196,370.069548924539,375.87677379891085
37.189447236180904,298.8440668781702,0.01615359037952937,1008.1115157778629,370.057469067441,375.8962122835214
37.390201005025126,298.84391251316947,0.016153016835787726,1008.0883850779428,370.04541809424836,375.9156796520373
37.59095477386934,298.8437593690934,0.01615244782839605,1008.065254908747,370.03339562702655,375.93517552652406
37.791708542713565,298.8436074299292,0.01615188329785928,1008.0421252702633,370.02140129477846,375.9546995359845
37.99246231155779,298.8434566799569,0.01615132318576923,1008.0189961624797,370.0094347332807,375.9742513161953
38.19321608040201,298.8433071037419,0.016150767434779178,1007.9958675853836,369.99749558492584,375.99383050954896
38.393969849246226,298.84315868612896,0.016150215988579214,1007.9727395389633,369.98558349856836,376.0134367649
38.59472361809045,298.8430114122352,0.01614966879187223,1007.9496120232062,369.97369812937563,376.0330697374158
38.79547738693467,298.84286526744415,0.01614912579035064,1007.9264850381005,369.9618391386826,376.05272908843136
38.996231155778894,298.8427202373996,0.01614858693067371,1007.9033585836338,369.95000619385,376.0724144853073
39.196984924623116,298.8425763079995,0.016148052160445545,1007.880232659794,369.9381989681283,376.09212560129413
39.39773869346733,298.84243346539046,0.016147521428193666,1007.8571072665691,369.9264171405232,376.11186211539757
39.598492462311555,298.842291695962,0.0161469946833482,1007.8339824039465,369.9146603956665,376.1316237122494
39.79924623115578,298.8421509863411,0.016146471876221615,1007.8108580719144,369.9029284236896,376.15141008198106
40.0,298.8420113233868,0.01614595295798904,1007.7877342704604,369.89122092010143,376.1712209201014
